case_id,pkt_done,case_pass,case_fail,latency_sum,latency_min,latency_max,latency_avg
1512,1,1,0,19,19,19,19.0
1513,1,1,0,17,17,17,17.0
1514,1,1,0,14,14,14,14.0
1515,1,1,0,11,11,11,11.0
1516,1,1,0,8,8,8,8.0
1517,1,1,0,14,14,14,14.0
1518,1,1,0,12,12,12,12.0
1519,1,1,0,12,12,12,12.0
1520,1,1,0,14,14,14,14.0
1521,1,1,0,22,22,22,22.0
1522,1,1,0,17,17,17,17.0
1523,1,1,0,8,8,8,8.0
1524,1,1,0,24,24,24,24.0
1525,1,1,0,21,21,21,21.0
1526,1,1,0,14,14,14,14.0
1527,1,1,0,16,16,16,16.0
1528,1,1,0,10,10,10,10.0
1529,1,1,0,17,17,17,17.0
1530,1,1,0,16,16,16,16.0
1531,1,1,0,20,20,20,20.0
1532,1,1,0,21,21,21,21.0
1533,1,1,0,15,15,15,15.0
1534,1,1,0,11,11,11,11.0
1535,1,1,0,16,16,16,16.0
1536,1,1,0,22,22,22,22.0
1537,1,1,0,8,8,8,8.0
1538,1,1,0,18,18,18,18.0
1539,1,1,0,17,17,17,17.0
1540,1,1,0,8,8,8,8.0
1541,1,1,0,24,24,24,24.0
1542,1,1,0,21,21,21,21.0
1543,1,1,0,18,18,18,18.0
1544,1,1,0,18,18,18,18.0
1545,1,1,0,16,16,16,16.0
1546,1,1,0,12,12,12,12.0
1547,1,1,0,18,18,18,18.0
1548,1,1,0,19,19,19,19.0
1549,1,1,0,11,11,11,11.0
1550,1,1,0,15,15,15,15.0
1551,1,1,0,16,16,16,16.0
1552,1,1,0,16,16,16,16.0
1553,1,1,0,24,24,24,24.0
1554,1,1,0,13,13,13,13.0
1555,1,1,0,16,16,16,16.0
1556,1,1,0,19,19,19,19.0
1557,1,1,0,8,8,8,8.0
1558,1,1,0,22,22,22,22.0
1559,1,1,0,10,10,10,10.0
1560,1,1,0,17,17,17,17.0
1561,1,1,0,13,13,13,13.0
1562,1,1,0,14,14,14,14.0
1563,1,1,0,14,14,14,14.0
1564,1,1,0,8,8,8,8.0
1565,1,1,0,14,14,14,14.0
1566,1,1,0,24,24,24,24.0
1567,1,1,0,11,11,11,11.0
1568,1,1,0,23,23,23,23.0
1569,1,1,0,21,21,21,21.0
1570,1,1,0,17,17,17,17.0
1571,1,1,0,17,17,17,17.0
1572,1,1,0,11,11,11,11.0
1573,1,1,0,14,14,14,14.0
1574,1,1,0,16,16,16,16.0
1575,1,1,0,21,21,21,21.0
1576,1,1,0,13,13,13,13.0
1577,1,1,0,27,27,27,27.0
1578,1,1,0,10,10,10,10.0
1579,1,1,0,13,13,13,13.0
1580,1,1,0,17,17,17,17.0
1581,1,1,0,11,11,11,11.0
1582,1,1,0,18,18,18,18.0
1583,1,1,0,23,23,23,23.0
1584,1,1,0,19,19,19,19.0
1585,1,1,0,18,18,18,18.0
1586,1,1,0,10,10,10,10.0
1587,1,1,0,18,18,18,18.0
1588,1,1,0,8,8,8,8.0
1589,1,1,0,19,19,19,19.0
1590,1,1,0,16,16,16,16.0
1591,1,1,0,13,13,13,13.0
1592,1,1,0,18,18,18,18.0
1593,1,1,0,21,21,21,21.0
1594,1,1,0,10,10,10,10.0
1595,1,1,0,8,8,8,8.0
1596,1,1,0,15,15,15,15.0
1597,1,1,0,15,15,15,15.0
1598,1,1,0,14,14,14,14.0
1599,1,1,0,21,21,21,21.0
1600,1,1,0,18,18,18,18.0
1601,1,1,0,20,20,20,20.0
1602,1,1,0,15,15,15,15.0
1603,1,1,0,21,21,21,21.0
1604,1,1,0,14,14,14,14.0
1605,1,1,0,13,13,13,13.0
1606,1,1,0,23,23,23,23.0
1607,1,1,0,14,14,14,14.0
1608,1,1,0,18,18,18,18.0
1609,1,1,0,21,21,21,21.0
1610,1,1,0,8,8,8,8.0
1611,1,1,0,19,19,19,19.0
1612,1,1,0,8,8,8,8.0
1613,1,1,0,14,14,14,14.0
1614,1,1,0,11,11,11,11.0
1615,1,1,0,10,10,10,10.0
1616,1,1,0,11,11,11,11.0
1617,1,1,0,10,10,10,10.0
1618,1,1,0,15,15,15,15.0
1619,1,1,0,17,17,17,17.0
1620,1,1,0,16,16,16,16.0
1621,1,1,0,17,17,17,17.0
1622,1,1,0,21,21,21,21.0
1623,1,1,0,10,10,10,10.0
1624,1,1,0,13,13,13,13.0
1625,1,1,0,14,14,14,14.0
1626,1,1,0,14,14,14,14.0
1627,1,1,0,24,24,24,24.0
1628,1,1,0,11,11,11,11.0
1629,1,1,0,12,12,12,12.0
1630,1,1,0,16,16,16,16.0
1631,1,1,0,22,22,22,22.0
1632,1,1,0,16,16,16,16.0
1633,1,1,0,16,16,16,16.0
1634,1,1,0,10,10,10,10.0
1635,1,1,0,11,11,11,11.0
1636,1,1,0,10,10,10,10.0
1637,1,1,0,21,21,21,21.0
1638,1,1,0,10,10,10,10.0
1639,1,1,0,18,18,18,18.0
1640,1,1,0,20,20,20,20.0
1641,1,1,0,24,24,24,24.0
1642,1,1,0,17,17,17,17.0
1643,1,1,0,17,17,17,17.0
1644,1,1,0,17,17,17,17.0
1645,1,1,0,19,19,19,19.0
1646,1,1,0,21,21,21,21.0
1647,1,1,0,13,13,13,13.0
1648,1,1,0,10,10,10,10.0
1649,1,1,0,14,14,14,14.0
1650,1,1,0,18,18,18,18.0
1651,1,1,0,15,15,15,15.0
1652,1,1,0,11,11,11,11.0
1653,1,1,0,17,17,17,17.0
1654,1,1,0,15,15,15,15.0
1655,1,1,0,13,13,13,13.0
1656,1,1,0,17,17,17,17.0
1657,1,1,0,14,14,14,14.0
1658,1,1,0,18,18,18,18.0
1659,1,1,0,16,16,16,16.0
1660,1,1,0,19,19,19,19.0
1661,1,1,0,18,18,18,18.0
1662,1,1,0,13,13,13,13.0
1663,1,1,0,11,11,11,11.0
1664,1,1,0,22,22,22,22.0
1665,1,1,0,17,17,17,17.0
1666,1,1,0,24,24,24,24.0
1667,1,1,0,19,19,19,19.0
1668,1,1,0,18,18,18,18.0
1669,1,1,0,11,11,11,11.0
1670,1,1,0,18,18,18,18.0
1671,1,1,0,11,11,11,11.0
1672,1,1,0,14,14,14,14.0
1673,1,1,0,24,24,24,24.0
1674,1,1,0,10,10,10,10.0
1675,1,1,0,13,13,13,13.0
1676,1,1,0,12,12,12,12.0
1677,1,1,0,13,13,13,13.0
1678,1,1,0,13,13,13,13.0
1679,1,1,0,13,13,13,13.0
1680,1,1,0,20,20,20,20.0
1681,1,1,0,8,8,8,8.0
1682,1,1,0,18,18,18,18.0
1683,1,1,0,21,21,21,21.0
1684,1,1,0,21,21,21,21.0
1685,1,1,0,12,12,12,12.0
1686,1,1,0,17,17,17,17.0
1687,1,1,0,16,16,16,16.0
1688,1,1,0,14,14,14,14.0
1689,1,1,0,16,16,16,16.0
1690,1,1,0,14,14,14,14.0
1691,1,1,0,16,16,16,16.0
1692,1,1,0,14,14,14,14.0
1693,1,1,0,15,15,15,15.0
1694,1,1,0,14,14,14,14.0
1695,1,1,0,22,22,22,22.0
1696,1,1,0,13,13,13,13.0
1697,1,1,0,14,14,14,14.0
1698,1,1,0,14,14,14,14.0
1699,1,1,0,19,19,19,19.0
1700,1,1,0,11,11,11,11.0
1701,1,1,0,10,10,10,10.0
1702,1,1,0,18,18,18,18.0
1703,1,1,0,18,18,18,18.0
1704,1,1,0,22,22,22,22.0
1705,1,1,0,22,22,22,22.0
1706,1,1,0,24,24,24,24.0
1707,1,1,0,13,13,13,13.0
1708,1,1,0,19,19,19,19.0
1709,1,1,0,16,16,16,16.0
1710,1,1,0,20,20,20,20.0
1711,1,1,0,20,20,20,20.0
1712,1,1,0,18,18,18,18.0
1713,1,1,0,18,18,18,18.0
1714,1,1,0,8,8,8,8.0
1715,1,1,0,15,15,15,15.0
1716,1,1,0,19,19,19,19.0
1717,1,1,0,16,16,16,16.0
1718,1,1,0,16,16,16,16.0
1719,1,1,0,18,18,18,18.0
1720,1,1,0,18,18,18,18.0
1721,1,1,0,14,14,14,14.0
1722,1,1,0,20,20,20,20.0
1723,1,1,0,17,17,17,17.0
1724,1,1,0,16,16,16,16.0
1725,1,1,0,17,17,17,17.0
1726,1,1,0,15,15,15,15.0
1727,1,1,0,18,18,18,18.0
1728,1,1,0,17,17,17,17.0
1729,1,1,0,15,15,15,15.0
1730,1,1,0,17,17,17,17.0
1731,1,1,0,10,10,10,10.0
1732,1,1,0,12,12,12,12.0
1733,1,1,0,15,15,15,15.0
1734,1,1,0,17,17,17,17.0
1735,1,1,0,17,17,17,17.0
1736,1,1,0,11,11,11,11.0
1737,1,1,0,15,15,15,15.0
1738,1,1,0,19,19,19,19.0
1739,1,1,0,18,18,18,18.0
1740,1,1,0,22,22,22,22.0
1741,1,1,0,16,16,16,16.0
1742,1,1,0,18,18,18,18.0
1743,1,1,0,13,13,13,13.0
1744,1,1,0,14,14,14,14.0
1745,1,1,0,16,16,16,16.0
1746,1,1,0,12,12,12,12.0
1747,1,1,0,12,12,12,12.0
1748,1,1,0,17,17,17,17.0
1749,1,1,0,11,11,11,11.0
1750,1,1,0,11,11,11,11.0
1751,1,1,0,20,20,20,20.0
1752,1,1,0,16,16,16,16.0
1753,1,1,0,16,16,16,16.0
1754,1,1,0,18,18,18,18.0
1755,1,1,0,10,10,10,10.0
1756,1,1,0,14,14,14,14.0
1757,1,1,0,18,18,18,18.0
1758,1,1,0,14,14,14,14.0
1759,1,1,0,8,8,8,8.0
1760,1,1,0,17,17,17,17.0
1761,1,1,0,12,12,12,12.0
1762,1,1,0,12,12,12,12.0
1763,1,1,0,8,8,8,8.0
1764,1,1,0,15,15,15,15.0
1765,1,1,0,10,10,10,10.0
1766,1,1,0,11,11,11,11.0
1767,1,1,0,14,14,14,14.0
1768,1,1,0,17,17,17,17.0
1769,1,1,0,11,11,11,11.0
1770,1,1,0,17,17,17,17.0
1771,1,1,0,15,15,15,15.0
1772,1,1,0,18,18,18,18.0
1773,1,1,0,12,12,12,12.0
1774,1,1,0,15,15,15,15.0
1775,1,1,0,21,21,21,21.0
1776,1,1,0,14,14,14,14.0
1777,1,1,0,13,13,13,13.0
1778,1,1,0,16,16,16,16.0
1779,1,1,0,12,12,12,12.0
1780,1,1,0,13,13,13,13.0
1781,1,1,0,22,22,22,22.0
1782,1,1,0,15,15,15,15.0
1783,1,1,0,13,13,13,13.0
1784,1,1,0,20,20,20,20.0
1785,1,1,0,17,17,17,17.0
1786,1,1,0,13,13,13,13.0
1787,1,1,0,15,15,15,15.0
1788,1,1,0,16,16,16,16.0
1789,1,1,0,18,18,18,18.0
1790,1,1,0,13,13,13,13.0
1791,1,1,0,18,18,18,18.0
1792,1,1,0,13,13,13,13.0
1793,1,1,0,15,15,15,15.0
1794,1,1,0,20,20,20,20.0
1795,1,1,0,22,22,22,22.0
1796,1,1,0,16,16,16,16.0
1797,1,1,0,17,17,17,17.0
1798,1,1,0,12,12,12,12.0
1799,1,1,0,18,18,18,18.0
1800,1,1,0,19,19,19,19.0
1801,1,1,0,19,19,19,19.0
1802,1,1,0,13,13,13,13.0
1803,1,1,0,15,15,15,15.0
1804,1,1,0,8,8,8,8.0
1805,1,1,0,14,14,14,14.0
1806,1,1,0,21,21,21,21.0
1807,1,1,0,19,19,19,19.0
1808,1,1,0,12,12,12,12.0
1809,1,1,0,17,17,17,17.0
1810,1,1,0,11,11,11,11.0
1811,1,1,0,10,10,10,10.0
1812,1,1,0,22,22,22,22.0
1813,1,1,0,13,13,13,13.0
1814,1,1,0,13,13,13,13.0
1815,1,1,0,12,12,12,12.0
1816,1,1,0,15,15,15,15.0
1817,1,1,0,19,19,19,19.0
1818,1,1,0,18,18,18,18.0
1819,1,1,0,10,10,10,10.0
1820,1,1,0,16,16,16,16.0
1821,1,1,0,21,21,21,21.0
1822,1,1,0,15,15,15,15.0
1823,1,1,0,21,21,21,21.0
1824,1,1,0,14,14,14,14.0
1825,1,1,0,11,11,11,11.0
1826,1,1,0,17,17,17,17.0
1827,1,1,0,12,12,12,12.0
1828,1,1,0,19,19,19,19.0
1829,1,1,0,17,17,17,17.0
1830,1,1,0,11,11,11,11.0
1831,1,1,0,16,16,16,16.0
1832,1,1,0,21,21,21,21.0
1833,1,1,0,8,8,8,8.0
1834,1,1,0,21,21,21,21.0
1835,1,1,0,11,11,11,11.0
1836,1,1,0,16,16,16,16.0
1837,1,1,0,21,21,21,21.0
1838,1,1,0,13,13,13,13.0
1839,1,1,0,20,20,20,20.0
1840,1,1,0,11,11,11,11.0
1841,1,1,0,21,21,21,21.0
1842,1,1,0,14,14,14,14.0
1843,1,1,0,13,13,13,13.0
1844,1,1,0,11,11,11,11.0
1845,1,1,0,16,16,16,16.0
1846,1,1,0,16,16,16,16.0
1847,1,1,0,8,8,8,8.0
1848,1,1,0,11,11,11,11.0
1849,1,1,0,10,10,10,10.0
1850,1,1,0,18,18,18,18.0
1851,1,1,0,18,18,18,18.0
1852,1,1,0,24,24,24,24.0
1853,1,1,0,18,18,18,18.0
1854,1,1,0,10,10,10,10.0
1855,1,1,0,8,8,8,8.0
1856,1,1,0,15,15,15,15.0
1857,1,1,0,21,21,21,21.0
1858,1,1,0,20,20,20,20.0
1859,1,1,0,10,10,10,10.0
1860,1,1,0,16,16,16,16.0
1861,1,1,0,17,17,17,17.0
1862,1,1,0,8,8,8,8.0
1863,1,1,0,16,16,16,16.0
1864,1,1,0,18,18,18,18.0
1865,1,1,0,18,18,18,18.0
1866,1,1,0,10,10,10,10.0
1867,1,1,0,14,14,14,14.0
1868,1,1,0,17,17,17,17.0
1869,1,1,0,15,15,15,15.0
1870,1,1,0,20,20,20,20.0
1871,1,1,0,10,10,10,10.0
1872,1,1,0,21,21,21,21.0
1873,1,1,0,16,16,16,16.0
1874,1,1,0,20,20,20,20.0
1875,1,1,0,14,14,14,14.0
1876,1,1,0,10,10,10,10.0
1877,1,1,0,8,8,8,8.0
1878,1,1,0,14,14,14,14.0
1879,1,1,0,12,12,12,12.0
1880,1,1,0,22,22,22,22.0
1881,1,1,0,16,16,16,16.0
1882,1,1,0,18,18,18,18.0
1883,1,1,0,14,14,14,14.0
1884,1,1,0,16,16,16,16.0
1885,1,1,0,17,17,17,17.0
1886,1,1,0,20,20,20,20.0
1887,1,1,0,11,11,11,11.0
1888,1,1,0,10,10,10,10.0
1889,1,1,0,16,16,16,16.0
1890,1,1,0,15,15,15,15.0
1891,1,1,0,13,13,13,13.0
1892,1,1,0,17,17,17,17.0
1893,1,1,0,14,14,14,14.0
1894,1,1,0,24,24,24,24.0
1895,1,1,0,18,18,18,18.0
1896,1,1,0,21,21,21,21.0
1897,1,1,0,18,18,18,18.0
1898,1,1,0,17,17,17,17.0
1899,1,1,0,14,14,14,14.0
1900,1,1,0,18,18,18,18.0
1901,1,1,0,15,15,15,15.0
1902,1,1,0,18,18,18,18.0
1903,1,1,0,11,11,11,11.0
1904,1,1,0,18,18,18,18.0
1905,1,1,0,16,16,16,16.0
1906,1,1,0,19,19,19,19.0
1907,1,1,0,8,8,8,8.0
1908,1,1,0,17,17,17,17.0
1909,1,1,0,15,15,15,15.0
1910,1,1,0,18,18,18,18.0
1911,1,1,0,17,17,17,17.0
1912,1,1,0,14,14,14,14.0
1913,1,1,0,24,24,24,24.0
1914,1,1,0,16,16,16,16.0
1915,1,1,0,18,18,18,18.0
1916,1,1,0,25,25,25,25.0
1917,1,1,0,19,19,19,19.0
1918,1,1,0,8,8,8,8.0
1919,1,1,0,18,18,18,18.0
1920,1,1,0,13,13,13,13.0
1921,1,1,0,18,18,18,18.0
1922,1,1,0,18,18,18,18.0
1923,1,1,0,18,18,18,18.0
1924,1,1,0,14,14,14,14.0
1925,1,1,0,20,20,20,20.0
1926,1,1,0,16,16,16,16.0
1927,1,1,0,19,19,19,19.0
1928,1,1,0,12,12,12,12.0
1929,1,1,0,17,17,17,17.0
1930,1,1,0,19,19,19,19.0
1931,1,1,0,14,14,14,14.0
1932,1,1,0,14,14,14,14.0
1933,1,1,0,18,18,18,18.0
1934,1,1,0,18,18,18,18.0
1935,1,1,0,23,23,23,23.0
1936,1,1,0,21,21,21,21.0
1937,1,1,0,22,22,22,22.0
1938,1,1,0,18,18,18,18.0
1939,1,1,0,18,18,18,18.0
1940,1,1,0,24,24,24,24.0
1941,1,1,0,17,17,17,17.0
1942,1,1,0,14,14,14,14.0
1943,1,1,0,13,13,13,13.0
1944,1,1,0,16,16,16,16.0
1945,1,1,0,15,15,15,15.0
1946,1,1,0,21,21,21,21.0
1947,1,1,0,8,8,8,8.0
1948,1,1,0,10,10,10,10.0
1949,1,1,0,19,19,19,19.0
1950,1,1,0,18,18,18,18.0
1951,1,1,0,8,8,8,8.0
1952,1,1,0,20,20,20,20.0
1953,1,1,0,19,19,19,19.0
1954,1,1,0,11,11,11,11.0
1955,1,1,0,17,17,17,17.0
1956,1,1,0,14,14,14,14.0
1957,1,1,0,12,12,12,12.0
1958,1,1,0,11,11,11,11.0
1959,1,1,0,19,19,19,19.0
1960,1,1,0,24,24,24,24.0
1961,1,1,0,14,14,14,14.0
1962,1,1,0,11,11,11,11.0
1963,1,1,0,21,21,21,21.0
1964,1,1,0,18,18,18,18.0
1965,1,1,0,14,14,14,14.0
1966,1,1,0,8,8,8,8.0
1967,1,1,0,13,13,13,13.0
1968,1,1,0,21,21,21,21.0
1969,1,1,0,16,16,16,16.0
1970,1,1,0,24,24,24,24.0
1971,1,1,0,20,20,20,20.0
1972,1,1,0,16,16,16,16.0
1973,1,1,0,8,8,8,8.0
1974,1,1,0,18,18,18,18.0
1975,1,1,0,16,16,16,16.0
1976,1,1,0,13,13,13,13.0
1977,1,1,0,11,11,11,11.0
1978,1,1,0,8,8,8,8.0
1979,1,1,0,14,14,14,14.0
1980,1,1,0,17,17,17,17.0
1981,1,1,0,14,14,14,14.0
1982,1,1,0,18,18,18,18.0
1983,1,1,0,11,11,11,11.0
1984,1,1,0,16,16,16,16.0
1985,1,1,0,16,16,16,16.0
1986,1,1,0,20,20,20,20.0
1987,1,1,0,14,14,14,14.0
1988,1,1,0,11,11,11,11.0
1989,1,1,0,14,14,14,14.0
1990,1,1,0,21,21,21,21.0
1991,1,1,0,12,12,12,12.0
1992,1,1,0,16,16,16,16.0
1993,1,1,0,13,13,13,13.0
1994,1,1,0,18,18,18,18.0
1995,1,1,0,21,21,21,21.0
1996,1,1,0,12,12,12,12.0
1997,1,1,0,13,13,13,13.0
1998,1,1,0,10,10,10,10.0
1999,1,1,0,11,11,11,11.0
2000,3,3,0,37,8,17,12.333333333333334
2001,3,3,0,56,14,25,18.666666666666668
2002,3,3,0,43,10,21,14.333333333333334
2003,3,3,0,47,14,17,15.666666666666666
2004,3,3,0,39,8,21,13.0
2005,3,3,0,61,17,24,20.333333333333332
2006,3,3,0,59,13,24,19.666666666666668
2007,3,3,0,49,14,19,16.333333333333332
2008,3,3,0,35,8,17,11.666666666666666
2009,3,3,0,40,11,18,13.333333333333334
2010,3,3,0,35,8,14,11.666666666666666
2011,3,3,0,53,14,24,17.666666666666668
2012,3,3,0,48,13,19,16.0
2013,3,3,0,56,13,24,18.666666666666668
2014,3,3,0,37,11,14,12.333333333333334
2015,3,3,0,45,12,20,15.0
2016,3,3,0,52,16,19,17.333333333333332
2017,3,3,0,43,10,21,14.333333333333334
2018,3,3,0,44,11,17,14.666666666666666
2019,3,3,0,44,8,19,14.666666666666666
2020,3,3,0,64,15,25,21.333333333333332
2021,3,3,0,45,11,20,15.0
2022,3,3,0,44,8,20,14.666666666666666
2023,3,3,0,57,15,24,19.0
2024,3,3,0,33,8,14,11.0
2025,3,3,0,46,14,17,15.333333333333334
2026,3,3,0,39,11,16,13.0
2027,3,3,0,38,11,14,12.666666666666666
2028,3,3,0,44,11,17,14.666666666666666
2029,3,3,0,40,10,16,13.333333333333334
2030,3,3,0,53,16,19,17.666666666666668
2031,3,3,0,39,10,16,13.0
2032,3,3,0,52,15,19,17.333333333333332
2033,3,3,0,57,15,21,19.0
2034,3,3,0,38,10,14,12.666666666666666
2035,3,3,0,51,14,21,17.0
2036,3,3,0,59,11,24,19.666666666666668
2037,3,3,0,45,11,19,15.0
2038,3,3,0,41,11,18,13.666666666666666
2039,3,3,0,35,10,14,11.666666666666666
2040,3,3,0,47,8,22,15.666666666666666
2041,3,3,0,40,12,15,13.333333333333334
2042,3,3,0,43,12,19,14.333333333333334
2043,3,3,0,45,15,15,15.0
2044,3,3,0,40,10,17,13.333333333333334
2045,3,3,0,53,13,22,17.666666666666668
2046,3,3,0,47,14,17,15.666666666666666
2047,3,3,0,48,11,19,16.0
2048,3,3,0,49,13,21,16.333333333333332
2049,3,3,0,45,10,24,15.0
2050,3,3,0,50,11,21,16.666666666666668
2051,3,3,0,49,11,22,16.333333333333332
2052,3,3,0,48,15,18,16.0
2053,3,3,0,51,10,22,17.0
2054,3,3,0,38,10,17,12.666666666666666
2055,3,3,0,40,11,18,13.333333333333334
2056,3,3,0,45,10,24,15.0
2057,3,3,0,51,13,20,17.0
2058,3,3,0,42,11,19,14.0
2059,3,3,0,51,15,18,17.0
2060,3,3,0,52,15,19,17.333333333333332
2061,3,3,0,56,14,24,18.666666666666668
2062,3,3,0,57,15,24,19.0
2063,3,3,0,50,14,19,16.666666666666668
2064,3,3,0,44,10,20,14.666666666666666
2065,3,3,0,51,10,24,17.0
2066,3,3,0,53,10,22,17.666666666666668
2067,3,3,0,57,17,21,19.0
2068,3,3,0,57,14,24,19.0
2069,3,3,0,56,13,24,18.666666666666668
2070,3,3,0,64,15,25,21.333333333333332
2071,3,3,0,38,8,18,12.666666666666666
2072,3,3,0,51,16,19,17.0
2073,3,3,0,56,17,20,18.666666666666668
2074,3,3,0,57,14,27,19.0
2075,3,3,0,53,14,22,17.666666666666668
2076,3,3,0,56,17,21,18.666666666666668
2077,3,3,0,65,20,24,21.666666666666668
2078,3,3,0,45,8,21,15.0
2079,3,3,0,46,12,18,15.333333333333334
2080,3,3,0,50,13,19,16.666666666666668
2081,3,3,0,42,10,21,14.0
2082,3,3,0,43,11,18,14.333333333333334
2083,3,3,0,38,11,14,12.666666666666666
2084,3,3,0,56,13,24,18.666666666666668
2085,3,3,0,43,10,22,14.333333333333334
2086,3,3,0,39,10,15,13.0
2087,3,3,0,48,13,19,16.0
2088,3,3,0,56,14,25,18.666666666666668
2089,3,3,0,44,8,24,14.666666666666666
2090,3,3,0,54,14,21,18.0
2091,3,3,0,47,12,22,15.666666666666666
2092,3,3,0,46,10,21,15.333333333333334
2093,3,3,0,45,11,20,15.0
2094,3,3,0,56,15,23,18.666666666666668
2095,3,3,0,55,16,22,18.333333333333332
2096,3,3,0,46,12,19,15.333333333333334
2097,3,3,0,57,16,21,19.0
2098,3,3,0,57,14,22,19.0
2099,3,3,0,47,8,21,15.666666666666666
2100,3,3,0,52,16,19,17.333333333333332
2101,3,3,0,43,11,17,14.333333333333334
2102,3,3,0,49,16,17,16.333333333333332
2103,3,3,0,41,8,17,13.666666666666666
2104,3,3,0,50,15,18,16.666666666666668
2105,3,3,0,53,13,22,17.666666666666668
2106,3,3,0,40,8,20,13.333333333333334
2107,3,3,0,40,11,18,13.333333333333334
2108,3,3,0,40,10,20,13.333333333333334
2109,3,3,0,50,8,24,16.666666666666668
2110,3,3,0,51,14,19,17.0
2111,3,3,0,64,21,22,21.333333333333332
2112,3,3,0,40,8,18,13.333333333333334
2113,3,3,0,54,13,21,18.0
2114,3,3,0,41,10,18,13.666666666666666
2115,3,3,0,45,8,22,15.0
2116,3,3,0,47,8,21,15.666666666666666
2117,3,3,0,37,8,16,12.333333333333334
2118,3,3,0,41,10,20,13.666666666666666
2119,3,3,0,36,10,14,12.0
2120,3,3,0,46,11,21,15.333333333333334
2121,3,3,0,38,10,15,12.666666666666666
2122,3,3,0,47,12,21,15.666666666666666
2123,3,3,0,43,8,18,14.333333333333334
2124,3,3,0,53,11,24,17.666666666666668
2125,3,3,0,44,8,18,14.666666666666666
2126,3,3,0,47,11,20,15.666666666666666
2127,3,3,0,40,12,14,13.333333333333334
2128,3,3,0,44,13,16,14.666666666666666
2129,3,3,0,45,14,16,15.0
2130,3,3,0,55,15,20,18.333333333333332
2131,3,3,0,51,11,21,17.0
2132,3,3,0,38,11,15,12.666666666666666
2133,3,3,0,42,12,16,14.0
2134,3,3,0,57,14,22,19.0
2135,3,3,0,55,16,23,18.333333333333332
2136,3,3,0,40,11,17,13.333333333333334
2137,3,3,0,64,17,27,21.333333333333332
2138,3,3,0,56,14,24,18.666666666666668
2139,3,3,0,43,11,20,14.333333333333334
2140,3,3,0,41,12,16,13.666666666666666
2141,3,3,0,37,10,16,12.333333333333334
2142,3,3,0,45,13,16,15.0
2143,3,3,0,47,11,20,15.666666666666666
2144,3,3,0,50,13,21,16.666666666666668
2145,3,3,0,49,10,21,16.333333333333332
2146,3,3,0,39,12,14,13.0
2147,3,3,0,61,19,22,20.333333333333332
2148,3,3,0,57,19,19,19.0
2149,3,3,0,41,12,16,13.666666666666666
2150,3,3,0,41,8,19,13.666666666666666
2151,3,3,0,52,11,21,17.333333333333332
2152,3,3,0,55,17,20,18.333333333333332
2153,3,3,0,63,18,25,21.0
2154,3,3,0,46,13,17,15.333333333333334
2155,3,3,0,53,16,19,17.666666666666668
2156,3,3,0,51,11,22,17.0
2157,3,3,0,58,15,24,19.333333333333332
2158,3,3,0,54,12,21,18.0
2159,3,3,0,47,12,18,15.666666666666666
2160,3,3,0,56,15,21,18.666666666666668
2161,3,3,0,61,17,24,20.333333333333332
2162,3,3,0,50,12,21,16.666666666666668
2163,3,3,0,52,12,21,17.333333333333332
2164,3,3,0,35,10,14,11.666666666666666
2165,3,3,0,49,15,18,16.333333333333332
2166,3,3,0,38,11,15,12.666666666666666
2167,3,3,0,41,11,17,13.666666666666666
2168,3,3,0,59,16,23,19.666666666666668
2169,3,3,0,34,10,14,11.333333333333334
2170,3,3,0,55,16,20,18.333333333333332
2171,3,3,0,34,10,14,11.333333333333334
2172,3,3,0,55,15,22,18.333333333333332
2173,3,3,0,57,17,21,19.0
2174,3,3,0,69,21,27,23.0
2175,3,3,0,42,11,19,14.0
2176,3,3,0,39,11,14,13.0
2177,3,3,0,50,15,19,16.666666666666668
2178,3,3,0,44,11,21,14.666666666666666
2179,3,3,0,48,13,21,16.0
2180,3,3,0,31,10,11,10.333333333333334
2181,3,3,0,50,10,21,16.666666666666668
2182,3,3,0,58,12,27,19.333333333333332
2183,3,3,0,60,19,22,20.0
2184,3,3,0,54,17,19,18.0
2185,3,3,0,52,12,21,17.333333333333332
2186,3,3,0,54,15,22,18.0
2187,3,3,0,48,8,22,16.0
2188,3,3,0,46,11,21,15.333333333333334
2189,3,3,0,43,11,18,14.333333333333334
2190,3,3,0,32,8,16,10.666666666666666
2191,3,3,0,57,14,24,19.0
2192,3,3,0,51,14,21,17.0
2193,3,3,0,45,10,22,15.0
2194,3,3,0,48,11,22,16.0
2195,3,3,0,49,11,27,16.333333333333332
2196,3,3,0,44,11,18,14.666666666666666
2197,3,3,0,43,8,19,14.333333333333334
2198,3,3,0,47,14,17,15.666666666666666
2199,3,3,0,46,8,21,15.333333333333334
2200,3,3,0,32,8,14,10.666666666666666
2201,3,3,0,36,8,17,12.0
2202,3,3,0,46,11,18,15.333333333333334
2203,3,3,0,45,8,27,15.0
2204,3,3,0,40,11,18,13.333333333333334
2205,3,3,0,60,14,27,20.0
2206,3,3,0,42,10,21,14.0
2207,3,3,0,42,12,17,14.0
2208,3,3,0,41,10,18,13.666666666666666
2209,3,3,0,42,12,16,14.0
2210,3,3,0,47,13,17,15.666666666666666
2211,3,3,0,39,10,16,13.0
2212,3,3,0,45,8,19,15.0
2213,3,3,0,59,17,24,19.666666666666668
2214,3,3,0,46,11,22,15.333333333333334
